96820-RAJ,Male,43,Yes,Rajasthan,4,12,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,55.2999992370605,3983.60009765625,0,0,1745.28002929688,5728.8798828125,Stayed,Others,Others
96822-PUN,Female,73,Yes,Punjab,3,21,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.3999996185303,1548.65002441406,0,0,2373.76000976563,3922.40991210938,Stayed,Others,Others
96833-TEL,Female,45,Yes,Telangana,1,14,Deal 4,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.9499969482422,1181.75,0,0,72.379997253418,1254.13000488281,Stayed,Others,Others
96870-GUJ,Female,45,Yes,Gujarat,7,36,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,64.4000015258789,316.899993896484,0,0,86.8499984741211,403.75,Stayed,Others,Others
96872-TAM,Male,42,No,Tamil Nadu,12,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4000015258789,70.4000015258789,0,0,29.6299991607666,100.029998779297,Churned,Competitor,Competitor had better devices
96875-WES,Female,55,No,West Bengal,9,17,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.6500015258789,1493.19995117188,0,0,642.390014648438,2135.59008789063,Stayed,Others,Others
96884-TAM,Female,23,No,Tamil Nadu,4,11,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,88.8000030517578,5903.14990234375,0,0,2500.43994140625,8403.58984375,Stayed,Others,Others
96899-PUN,Male,28,Yes,Punjab,10,6,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.8499984741211,5763.14990234375,0,0,2851.919921875,8615.0703125,Stayed,Others,Others
96903-BIH,Female,37,No,Bihar,14,27,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6500015258789,2404.85009765625,0,0,616.320007324219,3021.169921875,Stayed,Others,Others
96905-JHA,Female,56,No,Jharkhand,8,25,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,60.3499984741211,2896.39990234375,0,0,1627.68005371094,4524.080078125,Churned,Dissatisfaction,Poor expertise of phone support
96905-KAR,Male,59,Yes,Karnataka,13,19,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.300003051758,5731.39990234375,3.84999990463257,60,1081.59997558594,6869.14990234375,Stayed,Others,Others
96907-UTT,Female,44,Yes,Uttar Pradesh,8,12,Deal 2,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,60.5,3121.44995117188,0,0,486.029998779297,3607.47998046875,Stayed,Others,Others
96927-ASS,Female,45,Yes,Assam,0,28,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1500015258789,317.25,0,0,147.639999389648,464.890014648438,Churned,Competitor,Competitor made better offer
96928-TEL,Male,36,Yes,Telangana,12,35,Deal 3,Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,75.0999984741211,2658.80004882813,0,0,41.439998626709,2700.23999023438,Stayed,Others,Others
96935-TAM,Female,20,No,Tamil Nadu,6,2,None,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,61.5499992370605,1581.94995117188,0,0,989.039978027344,2570.98999023438,Stayed,Others,Others
96951-AND,Female,59,No,Andhra Pradesh,5,34,Deal 3,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.5,3107.30004882813,0,0,1586.52001953125,4693.81982421875,Stayed,Others,Others
96954-BIH,Female,26,Yes,Bihar,11,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.6000003814697,233.899993896484,0,0,21.1200008392334,255.020004272461,Stayed,Others,Others
96956-MAH,Female,75,No,Maharashtra,7,22,None,No,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,39.0999984741211,1096.59997558594,0,0,0,1096.59997558594,Stayed,Others,Others
96967-CHH,Female,33,No,Chhattisgarh,5,8,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.3499984741211,89.3499984741211,0,0,5.3600001335144,94.7099990844727,Joined,Others,Others
96976-BIH,Female,35,No,Bihar,6,28,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6499996185303,708.799987792969,0,0,640.150024414063,1348.94995117188,Stayed,Others,Others
96991-UTT,Female,73,Yes,Uttar Pradesh,3,17,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.849998474121,7677.39990234375,0,100,565.200012207031,8342.599609375,Stayed,Others,Others
97001-HAR,Male,62,Yes,Haryana,3,23,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.949996948242,7852.39990234375,0,0,2936.15991210938,10788.5595703125,Stayed,Others,Others
97003-ODI,Female,28,Yes,Odisha,11,19,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,1058.25,0,110,145.300003051758,1313.55004882813,Churned,Competitor,Competitor had better devices
97033-BIH,Female,74,Yes,Bihar,0,9,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,2917.64990234375,0,0,1440.59997558594,4358.25,Stayed,Others,Others
97039-AND,Female,61,No,Andhra Pradesh,10,28,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.3999996185303,609.099975585938,0,0,792.97998046875,1402.07995605469,Stayed,Others,Others
97043-JAM,Male,21,No,Jammu & Kashmir,6,2,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.1999969482422,2032.30004882813,23.7900009155273,0,459.079986572266,2467.59008789063,Stayed,Others,Others
97045-UTT,Female,36,No,Uttar Pradesh,9,27,Deal 5,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.0499992370605,129.600006103516,0,0,0,129.600006103516,Stayed,Others,Others
97081-PUN,Female,34,Yes,Punjab,6,18,Deal 2,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3500003814697,869.900024414063,0,0,249.899993896484,1119.80004882813,Stayed,Others,Others
97111-KAR,Female,21,Yes,Karnataka,12,12,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.900001525879,7624.2001953125,0,0,3017.52001953125,10641.7197265625,Stayed,Others,Others
97143-JAM,Female,78,No,Jammu & Kashmir,6,16,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4000015258789,1692.59997558594,0,0,111.980003356934,1804.57995605469,Churned,Competitor,Competitor had better devices
97144-KAR,Male,39,Yes,Karnataka,6,29,Deal 1,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8999996185303,1389.34997558594,0,0,867.619995117188,2256.96997070313,Stayed,Others,Others
97161-MAD,Female,34,Yes,Madhya Pradesh,14,17,None,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,46.25,3121.39990234375,0,0,0,3121.39990234375,Stayed,Others,Others
97164-KAR,Female,45,Yes,Karnataka,7,8,Deal 2,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,50.2000007629395,2169.39990234375,0,0,629.52001953125,2798.919921875,Stayed,Others,Others
97172-WES,Male,78,No,West Bengal,2,31,Deal 1,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,56.5499992370605,3952.64990234375,0,40,0,3992.64990234375,Stayed,Others,Others
97173-MAH,Female,30,Yes,Maharashtra,7,29,Deal 5,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,23.8999996185303,97.5,0,0,25.4400005340576,122.940002441406,Stayed,Others,Others
97179-BIH,Male,24,No,Bihar,14,7,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,100.199996948242,7209,0,0,2391.98999023438,9600.990234375,Stayed,Others,Others
97189-KAR,Male,29,No,Karnataka,5,20,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.6499996185303,451.549987792969,0,0,43.2400016784668,494.790008544922,Stayed,Others,Others
97191-TEL,Male,28,No,Telangana,15,17,Deal 1,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,103.150001525879,6895.5,0,0,888.419982910156,7783.919921875,Stayed,Others,Others
97198-ASS,Male,35,Yes,Assam,10,24,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.8000030517578,713.099975585938,0,0,183.059997558594,896.159973144531,Churned,Competitor,Competitor offered more data
97212-UTT,Female,50,Yes,Uttar Pradesh,3,16,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.199996948242,7386.0498046875,0,0,3075.330078125,10461.3798828125,Stayed,Others,Others
97221-AND,Female,19,No,Andhra Pradesh,13,1,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,208.25,0,0,202.899993896484,411.149993896484,Stayed,Others,Others
97246-MAH,Female,33,Yes,Maharashtra,10,2,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.3499984741211,2847.19995117188,0,0,1165.59997558594,4012.80004882813,Stayed,Others,Others
97260-MAH,Female,55,No,Maharashtra,10,29,Deal 1,No,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.2000007629395,3580.94995117188,0,0,0,3580.94995117188,Stayed,Others,Others
97262-ODI,Male,49,Yes,Odisha,1,23,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,67.0500030517578,4309.5498046875,0,0,2566.85009765625,6876.39990234375,Stayed,Others,Others
97263-UTT,Female,73,No,Uttar Pradesh,13,2,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,89.0999984741211,6352.39990234375,0,0,1759.68005371094,8112.080078125,Stayed,Others,Others
97280-PUD,Female,53,Yes,Puducherry,2,22,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,94.3499984741211,3921.30004882813,0,0,1772.4599609375,5693.759765625,Stayed,Others,Others
97298-KAR,Female,24,No,Karnataka,8,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8500003814697,1253.65002441406,0,0,878.539978027344,2132.18994140625,Stayed,Others,Others
97298-PUN,Male,50,No,Punjab,7,17,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.9500007629395,1222.25,0,0,859.349975585938,2081.60009765625,Stayed,Others,Others
97301-JAM,Male,25,Yes,Jammu & Kashmir,8,18,Deal 3,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.7000007629395,1218.25,0,0,89.2799987792969,1307.53002929688,Stayed,Others,Others
97318-MAH,Female,20,No,Maharashtra,0,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.1000003814697,1326.25,0,0,1587.59997558594,2913.85009765625,Stayed,Others,Others
97343-JHA,Male,65,No,Jharkhand,11,16,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,50.75,0,0,43.0299987792969,93.7799987792969,Churned,Competitor,Competitor had better devices
97359-UTT,Male,37,Yes,Uttar Pradesh,1,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,-5,267,0,0,199.080001831055,466.079986572266,Stayed,Others,Others
97360-WES,Male,43,Yes,West Bengal,10,23,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.5500030517578,4764,21.8999996185303,0,3098.23999023438,7840.33984375,Stayed,Others,Others
97365-GUJ,Male,59,Yes,Gujarat,15,32,None,No,No,Yes,Cable,No,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,36,1382.90002441406,0,130,0,1512.90002441406,Stayed,Others,Others
97375-UTT,Female,40,Yes,Uttar Pradesh,11,11,Deal 2,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.449996948242,4162.0498046875,0,0,403.850006103516,4565.89990234375,Stayed,Others,Others
97376-ASS,Female,65,No,Assam,15,24,None,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.1999969482422,6671.7001953125,0,0,829.380004882813,7501.080078125,Stayed,Others,Others
97383-PUN,Female,46,No,Punjab,4,8,Deal 2,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.1500015258789,4929.5498046875,0,0,1402.69995117188,6332.25,Stayed,Others,Others
97384-KAR,Female,38,Yes,Karnataka,4,34,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109.75,6110.2001953125,0,0,2272.86010742188,8383.0595703125,Churned,Competitor,Competitor had better devices
97402-PUN,Female,24,Yes,Punjab,13,8,None,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55,340.399993896484,0,0,225.419998168945,565.820007324219,Stayed,Others,Others
97405-KER,Female,68,No,Kerala,8,31,Deal 4,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.0499992370605,337.899993896484,43.6800003051758,0,65.2799987792969,359.5,Stayed,Others,Others
97413-TEL,Male,44,No,Telangana,3,10,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9000015258789,1107.25,0,0,519.450012207031,1626.69995117188,Churned,Dissatisfaction,Lack of self-service on Website
97427-JAM,Female,27,Yes,Jammu & Kashmir,9,2,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.3500003814697,20.3500003814697,0,0,29.8600006103516,50.2099990844727,Joined,Others,Others
97435-UTT,Male,37,No,Uttar Pradesh,11,35,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.5999984741211,2651.10009765625,0,0,1150.05004882813,3801.14990234375,Stayed,Others,Others
97474-WES,Female,75,No,West Bengal,6,33,None,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,107.550003051758,4533.89990234375,0,140,595.119995117188,5269.02001953125,Churned,Dissatisfaction,Service dissatisfaction
97493-AND,Female,59,No,Andhra Pradesh,9,16,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.8000030517578,246.300003051758,0,10,15.6000003814697,271.899993896484,Churned,Competitor,Competitor had better devices
97497-KAR,Female,55,Yes,Karnataka,5,33,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95.4000015258789,5812,0,0,325.799987792969,6137.7998046875,Stayed,Others,Others
97497-RAJ,Male,24,Yes,Rajasthan,9,8,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9000015258789,49.9000015258789,0,0,6.34999990463257,56.25,Joined,Others,Others
97501-JHA,Male,26,No,Jharkhand,4,10,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,81.1500015258789,4126.2001953125,0,0,1772.25,5898.4501953125,Stayed,Others,Others
97501-MAH,Female,57,Yes,Maharashtra,0,31,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.3999996185303,107.599998474121,0,0,248.160003662109,355.760009765625,Stayed,Others,Others
97526-TEL,Male,25,Yes,Telangana,15,22,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.5,7455.4501953125,0,0,1650.47998046875,9105.9296875,Stayed,Others,Others
97589-MAH,Female,67,Yes,Maharashtra,11,21,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,96.75,3403.39990234375,0,130,1395.44995117188,4928.85009765625,Stayed,Others,Others
97615-MAH,Female,23,Yes,Maharashtra,11,10,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2000007629395,20.2000007629395,0,0,41.0999984741211,61.2999992370605,Joined,Others,Others
97619-KER,Male,51,No,Kerala,13,12,Deal 4,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,61.6500015258789,713.75,0,0,434.880004882813,1148.63000488281,Churned,Competitor,Competitor offered higher download speeds
97620-WES,Female,20,Yes,West Bengal,12,3,None,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,30.3999996185303,938.650024414063,0,0,0,938.650024414063,Stayed,Others,Others
97655-RAJ,Male,54,Yes,Rajasthan,9,10,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6500015258789,1451.90002441406,0,30,699.659973144531,2181.56005859375,Churned,Competitor,Competitor offered more data
97664-GUJ,Female,19,No,Gujarat,4,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.0999984741211,1235.55004882813,0,0,101.639999389648,1337.18994140625,Churned,Competitor,Competitor had better devices
97666-KER,Female,65,No,Kerala,8,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.6499996185303,1125.59997558594,0,0,96.3300018310547,1221.93005371094,Stayed,Others,Others
97688-TAM,Female,35,Yes,Tamil Nadu,4,29,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6500015258789,6747.35009765625,0,0,2391.84008789063,9139.1904296875,Stayed,Others,Others
97703-BIH,Female,21,Yes,Bihar,1,8,Deal 3,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.5499992370605,1362.84997558594,0,0,0,1362.84997558594,Stayed,Others,Others
97731-TEL,Female,41,Yes,Telangana,2,12,None,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2000007629395,1739.59997558594,0,0,1024.64001464844,2764.23999023438,Stayed,Others,Others
97734-BIH,Female,20,Yes,Bihar,1,2,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,49.75,331.299987792969,0,0,252.979995727539,584.280029296875,Churned,Competitor,Competitor offered higher download speeds
97739-GUJ,Female,82,Yes,Gujarat,12,11,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,95.8000030517578,1346.30004882813,0,0,201.460006713867,1547.76000976563,Stayed,Others,Others
97751-PUN,Male,23,Yes,Punjab,2,10,Deal 3,No,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.5999984741211,1494.5,0,0,0,1494.5,Stayed,Others,Others
97768-PUN,Female,52,Yes,Punjab,1,11,None,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74,4868.39990234375,0,0,2881.669921875,7750.06982421875,Stayed,Others,Others
97798-KER,Male,70,No,Kerala,1,32,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25,1260.69995117188,0,0,158.610000610352,1419.31005859375,Stayed,Others,Others
97810-GUJ,Male,31,Yes,Gujarat,10,32,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99,5038.14990234375,0,0,2158.830078125,7196.97998046875,Stayed,Others,Others
97820-ODI,Male,22,No,Odisha,8,7,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.650001525879,2415.94995117188,5.01000022888184,0,625.239990234375,3036.17993164063,Stayed,Others,Others
97824-BIH,Female,38,Yes,Bihar,11,15,Deal 2,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,65,2531.80004882813,0,140,1539.55004882813,4211.35009765625,Stayed,Others,Others
97828-MAH,Female,57,No,Maharashtra,0,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92,266.799987792969,0,0,46.7999992370605,313.600006103516,Joined,Others,Others
97843-TAM,Male,48,No,Tamil Nadu,12,11,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.5999984741211,402.5,0,10,96.5,509,Stayed,Others,Others
97872-HAR,Male,24,Yes,Haryana,7,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.1499996185303,537.349975585938,0,0,819.719970703125,1357.06994628906,Stayed,Others,Others
97882-AND,Female,65,No,Andhra Pradesh,4,15,Deal 3,No,No,Yes,Cable,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.2000007629395,1478.84997558594,0,0,0,1478.84997558594,Stayed,Others,Others
97891-GUJ,Female,21,Yes,Gujarat,6,6,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0499992370605,163.600006103516,0,0,125.279998779297,288.880004882813,Stayed,Others,Others
97908-GUJ,Female,57,Yes,Gujarat,10,9,Deal 4,No,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,35.4000015258789,450.399993896484,0,100,0,550.400024414063,Stayed,Others,Others
97925-GUJ,Female,25,Yes,Gujarat,7,20,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,101.25,5301.10009765625,0,0,2329.080078125,7630.18017578125,Stayed,Others,Others
97934-DEL,Female,59,Yes,Delhi,12,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.5499992370605,99.5999984741211,0,0,189.850006103516,289.450012207031,Stayed,Others,Others
97949-ODI,Male,28,Yes,Odisha,15,20,Deal 3,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1000003814697,486.049987792969,0,0,114.25,600.299987792969,Stayed,Others,Others
97952-ODI,Female,61,Yes,Odisha,9,19,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9499969482422,2625.55004882813,0,0,847.840026855469,3473.38989257813,Churned,Attitude,Attitude of service provider
97954-WES,Male,57,No,West Bengal,4,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.3500003814697,1240.80004882813,0,0,1401.18005371094,2641.97998046875,Stayed,Others,Others
97962-GUJ,Female,63,Yes,Gujarat,1,25,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8000030517578,973.450012207031,0,0,401.440002441406,1374.89001464844,Churned,Dissatisfaction,Service dissatisfaction
97974-AND,Female,34,No,Andhra Pradesh,10,17,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.349998474121,6164.7001953125,0,0,933.719970703125,7098.419921875,Stayed,Others,Others
97989-JHA,Female,41,Yes,Jharkhand,13,35,Deal 4,Yes,Yes,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59,1254.69995117188,0,0,1087.4599609375,2342.15991210938,Churned,Dissatisfaction,Poor expertise of online support
97997-HAR,Female,28,No,Haryana,12,35,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,20.5,0,0,26.1200008392334,46.6199989318848,Churned,Price,Long distance charges
97997-KAR,Female,59,No,Karnataka,13,14,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,86.1500015258789,2745.69995117188,0,0,473.220001220703,3218.919921875,Churned,Attitude,Attitude of service provider
98013-HAR,Female,23,No,Haryana,13,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.8500003814697,62.9000015258789,0,0,159.559997558594,222.460006713867,Stayed,Others,Others
98018-HAR,Female,38,No,Haryana,3,3,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.6500015258789,6743.5498046875,0,0,3405.14990234375,10148.7001953125,Stayed,Others,Others
98019-MAH,Female,75,No,Maharashtra,0,26,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4000015258789,1156.09997558594,0,0,258.450012207031,1414.55004882813,Churned,Competitor,Competitor offered higher download speeds
